queue_id,item_type,item_id,status,priority,reason,created_at,updated_at,resolved_at
130,event,kingdom-trust-fincen-2021,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
132,event,korea-fsc-institutional-restriction-2017,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
134,event,kraken-monero-eu-delisting-2024,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
137,event,kraken-uk-derivatives-exit-2021,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
138,event,kucoin-canada-exit-2023,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
140,event,kucoin-netherlands-exit-2023,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
143,event,liberty-reserve-costa-rica-license-denial-2011-03,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
146,event,makerdao-emergency-shutdown-contingency-2022-08,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
149,event,metamask-eth-phishing-detect-tornado-additions-2022,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
150,event,metamask-snaps-region-restrictions-2023-09,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
151,event,mica-l2-esma-eba-rts-2024,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
152,event,mtgox-bankruptcy-tokyo-2014,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
153,event,mtgox-coinlab-civil-2013,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
154,event,mtgox-dhs-dwolla-wells-fargo-seizure-2013,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
155,event,mtgox-june-2011-hack-trading-suspension,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
156,event,mtgox-mizuho-wire-pressure-2012,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
157,event,mtgox-usd-withdrawal-suspension-2013-06,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
161,event,nydfs-bitlicense-bitfinex-kraken-shapeshift-exit-2015,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
162,event,oasis-app-wormhole-counter-exploit-2023-02,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
164,event,ofac-dprk-it-worker-sim-hyon-sop-2023-04,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
165,event,ofac-hamas-buy-cash-msb-2023-10,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
166,event,ofac-hamas-gaza-now-2024-03,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
167,event,ofac-hamas-irgc-virtual-currency-network-2024-01,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
168,event,ofac-houthi-al-jamal-crypto-refresh-2024-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
169,event,ofac-recent-action-20240111,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
170,event,ofac-trickbot-conti-eleven-2023-09,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
171,event,ofac-zhdanova-russian-elite-launderer-2023-11,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
172,event,okx-monero-global-delisting-2024,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
174,event,opensea-iran-cuba-sanctions-block-2022,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
175,event,paxos-busd-nydfs-minting-stop-2023,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
176,event,pecunix-bullion-transfer-2008,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
178,event,philippines-sec-binance-block-2024,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
179,event,polymarket-cftc-geofence-2022-01,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
180,event,polynonce-bittrex-fincen-2022,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
182,event,pump-fun-uk-fca-geofence-2024-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
183,event,ren-protocol-shutdown-alameda-ftx-2022-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
185,event,russia-cbr-bitcoin-information-letter-2014,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
186,event,russia-cbr-crypto-payment-ban-2022,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
187,event,russia-dfa-law-2020,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
189,event,russia-mining-legalization-law-2024-08,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
190,event,russia-mining-regional-ban-2024-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
191,event,russia-rosfinmonitoring-binance-russia-rails-2022,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
194,event,salame-ftx-campaign-finance-doj-2023,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
198,event,sec-garza-gaw-miners-zenminer-2015,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
203,event,sec-v-coinbase-staking-wells-2023,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
204,event,sec-v-ftx-2022,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
216,event,singapore-mas-retail-crypto-restriction-2022,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
217,event,south-africa-fsca-crypto-financial-product-2022,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
220,event,switzerland-finma-tezos-zg-2018,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
224,event,tether-pig-butchering-second-wave-2024,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
226,event,tether-tron-philippines-pdea-freeze-2024,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
227,event,thailand-bot-bitcoin-prohibition-2013,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
228,event,thailand-sec-binance-bybit-c-and-d-2021,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
229,event,tornado-cash-frontend-tornado-cash-eth-block-2022-04,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
230,event,tornado-cash-github-takedown-2022-08,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
234,event,tornado-cash-pertsev-doj-indictment-2023,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
236,event,tornado-cash-tornadocash-org-seizure-2022,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
237,event,trustwallet-sanctioned-token-ui-update-2022,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
239,event,turkey-cmb-casp-licensing-law-7518-2024,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
240,event,uae-vara-licence-issuance-regime-2023,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
242,event,uk-fca-crypto-promotion-rule-2023,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
243,event,uk-hmrc-bitcoin-vat-brief-09-14-2014,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
244,event,ukraine-virtual-assets-law-2022-03,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
245,event,uniswap-balancer-tornado-frontend-block-2022-08,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
247,event,uniswap-token-list-curation-default-2021,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
248,event,uniswap-tokenized-stocks-delisting-2021-07,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
249,event,unsc-resolution-2371-dprk-crypto-2017,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
250,event,uzbekistan-napp-vasp-licensing-2022-07,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
251,event,voyager-bankruptcy-doj-objection-2023,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
253,event,wikileaks-amazon-aws-eviction-2010-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
254,event,wikileaks-bank-of-america-block-2010-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
255,event,wikileaks-everydns-domain-termination-2010-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
256,event,wikileaks-mastercard-suspension-2010-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
257,event,wikileaks-paypal-freeze-2010-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
258,event,wikileaks-postfinance-account-closure-2010-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
259,event,wikileaks-visa-europe-suspension-2010-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
260,event,wikileaks-wau-holland-tax-status-challenge-2010-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
261,event,wikileaks-western-union-interdiction-2010-12,needs_recheck,90,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T07:32:50Z,2026-05-17T07:32:50Z
4,event,aeza-group-ofac-2025,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
5,event,alphabay-hansa-doj-2017,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
13,event,binance-4framework-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
26,event,bitzlato-doj-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
27,event,blender-ofac-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
28,event,blockfi-sec-lending-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
32,event,btc-e-doj-2017,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
34,event,canada-convoy-freeze-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
38,event,cftc-v-ooki-dao-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
39,event,chatex-ofac-2021,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
44,event,china-pboc-crypto-ban-2021,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
49,event,chipmixer-doj-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
52,event,circle-usdc-tornado-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
55,event,coinbase-india-exit-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
56,event,coinbase-irs-john-doe-summons-2016,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
60,event,cryptex-ofac-2024,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
62,event,dprk-usdt-network-ofac-2025,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
69,event,eu-12th-russia-sanctions-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
76,event,eu-mica-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
90,event,funnull-cdn-ofac-2025,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
93,event,garantex-ofac-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
97,event,grinex-garantex-successor-ofac-2025,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
104,event,hydra-doj-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
105,event,hydra-ofac-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
108,event,india-rbi-crypto-ban-2018,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
116,event,irgc-ransomware-ofac-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
133,event,korea-travel-rule-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
135,event,kraken-sec-staking-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
141,event,lazarus-entity-ofac-2019,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
142,event,lazarus-laundering-ofac-2020,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
144,event,lockbit-affiliates-ofac-2024,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
145,event,lockbit-leader-ofac-2024,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
148,event,matveev-ofac-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
159,event,nigeria-cbn-crypto-ban-2021,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
160,event,nydfs-bitlicense-2015-06,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
177,event,pertsev-nl-arrest-2022,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
181,event,powell-unlicensed-bitcoin-exchange-2014,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
184,event,ripple-fincen-xrp-2015,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
188,event,russia-election-interference-ofac-2020,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
192,event,russian-cyber-theft-ofac-2020,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
193,event,russian-cybercrime-infra-ofac-2025,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
195,event,samourai-doj-2024,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
196,event,sec-beaxy-platform-shutdown-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
200,event,sec-v-binance-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
201,event,sec-v-bittrex-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
202,event,sec-v-coinbase-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
209,event,semenov-ofac-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
211,event,sichuan-silence-ofac-2024,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
212,event,silk-road-doj-seizure-2013,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
218,event,storm-semenov-doj-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
219,event,suex-ofac-2021,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
221,event,teraexchange-cftc-bitcoin-swap-2015,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
222,event,tether-doj-pig-butchering-freeze-2023,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
223,event,tether-dprk-precommit-freeze-2025,pending,70,Legacy YAML row requires v0.3 primary-source re-extraction before primary_source_verified can be true.,2026-05-17T05:45:36Z,2026-05-17T05:45:36Z,
